customer_id,booking_id,review_date,stay_rating,review_text
C12807,INN23891,2019-11-25,3,"Неплохо. удобный трансфер из аэропорта, но дорого для такого качества."
C12807,INN23892,2021-04-22,3,"Неплохо. стильный дизайн отеля, но некомпетентный персонал."
C12809,INN23896,2020-02-12,4,Отличный отель! надёжная система безопасности. буду советовать всем путешественникам Дети в восторге от игровой зоны!
C12809,INN23898,2020-12-01,4,"Отличный отель! хорошие виды из окон. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12810,INN23899,2017-06-28,3,"Неплохо. быстрый интернет, но насекомые в номере."
C12810,INN23900,2017-12-30,4,"Отличный отель! надёжная система безопасности. сервис выше всех похвал — вернусь! Летом есть кондиционер, спасал от жары."
C12811,INN23901,2017-10-19,3,"Неплохо. отличный отель, но медленный интернет. Для детей ничего нет, им было скучно."
C12812,INN23902,2021-09-24,4,"Отличный отель! приветливый персонал на ресепшн. отель, который стал частью моих путешествий Дети в восторге от игровой зоны!"
C12812,INN23903,2022-03-12,4,Отличный отель! современные номера. Дети в восторге от игровой зоны!
C12813,INN23904,2021-03-27,3,"Неплохо. аккуратный сад, но мало мест в столовой. В номерах холодно. второго одеяла пришлось выпрашивать"
C12816,INN23908,2018-07-15,3,"Неплохо. профессиональное обслуживание, но не работают розетки в номере."
C12817,INN23909,2019-09-07,3,"Неплохо. удобная мебель, но нехватка полотенец. Кондиционер не справлялся, тяжело в номере"
C12818,INN23910,2021-02-01,3,"Неплохо. комфортные номера, но неудобная мебель. Для детей ничего нет, им было скучно."
C12819,INN23912,2020-10-22,3,"Неплохо. комфортные номера, но неудобные кровати. В номерах холодно. второго одеяла пришлось выпрашивать"
C12822,INN23915,2019-11-01,4,"Отличный отель! надёжная система безопасности. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12823,INN23916,2020-06-12,4,Отличный отель! отличная шумоизоляция.
C12824,INN23918,2020-03-15,4,Отличный отель! красивое оформление территории. забронирую здесь следующий отпуск — это идеал! Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C12824,INN23919,2021-01-24,4,Отличный отель! тихо и спокойно. Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C12825,INN23920,2018-04-17,3,"Неплохо. комфортабельные зоны отдыха, но мусор у входа в отель. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C12826,INN23921,2020-07-10,3,"Неплохо. свежие цветы в номерах, но проблемы с горячей водой. Кондиционер не справлялся, тяжело в номере"
C12827,INN23923,2019-11-23,2,Крайне недоволен. несвежие продукты в ресторане. не соблюдаются санитарные нормы в ресторане
C12829,INN23926,2020-05-01,3,"Неплохо. чистые полотенца каждый день, но нет горячей воды по утрам."
C12830,INN23927,2020-12-04,3,"Неплохо. приятная музыка в лобби, но тесные номера."
C12830,INN23928,2021-08-20,4,Отличный отель! стильный дизайн отеля. забронирую здесь следующий отпуск — это идеал!
C12830,INN23929,2022-04-02,3,"Неплохо. удобные парковочные места, но некомпетентный персонал. В номерах холодно. второго одеяла пришлось выпрашивать"
C12831,INN23930,2018-05-29,3,"Неплохо. удобное расположение, но трещины на стенах."
C12831,INN23932,2019-02-12,4,Отличный отель! удобное расположение. Зимой отель хорошо отапливается.
C12832,INN23936,2018-06-18,4,Отличный отель! удобный трансфер из аэропорта. рекомендую всем знакомым — не пожалеете! Зимой отель хорошо отапливается.
C12833,INN23938,2020-09-19,3,"Неплохо. отличный отель, но шумно ночью."
C12834,INN23939,2018-04-12,4,Отличный отель! своевременная уборка номеров. вернусь с семьёй в следующий раз Дети в восторге от игровой зоны!
C12835,INN23940,2019-10-29,4,Отличный отель! красивый интерьер. Дети в восторге от игровой зоны!
C12835,INN23941,2020-06-24,4,Отличный отель! вкусный завтрак. персонал здесь — душа отеля Дети в восторге от игровой зоны!
C12836,INN23942,2019-11-13,4,"Отличный отель! стильный дизайн отеля. отель, который стал частью моих путешествий Летом есть кондиционер, спасал от жары."
C12836,INN23944,2021-05-10,3,"Неплохо. быстрая доставка багажа, но не работает сейф в номере. В номерах холодно. второго одеяла пришлось выпрашивать"
C12836,INN23945,2022-01-31,4,Отличный отель! оперативное решение проблем.
C12837,INN23947,2019-02-14,4,Отличный отель! быстро заселили. отель в моём личном топе — 5/5
C12839,INN23949,2018-08-29,3,"Неплохо. очень чисто, но несвежие продукты в ресторане. Кондиционер не справлялся, тяжело в номере"
C12842,INN23953,2018-07-23,4,"Отличный отель! дружелюбная атмосфера. этот отель стал моим фаворитом Летом есть кондиционер, спасал от жары."
C12843,INN23954,2018-02-09,4,Отличный отель! прекрасный вид. Зимой отель хорошо отапливается.
C12845,INN23956,2018-08-16,4,Отличный отель! приветливые официанты. Дети в восторге от игровой зоны!
C12846,INN23958,2018-05-12,4,Отличный отель! приветливый персонал на ресепшн. Зимой отель хорошо отапливается.
C12847,INN23959,2019-02-03,3,"Неплохо. вежливый персонал, но шумно ночью."
C12849,INN23961,2019-02-19,3,"Неплохо. удобные подушки и матрасы, но сломанный кондиционер. Для детей ничего нет, им было скучно."
C12850,INN23963,2020-03-30,3,"Неплохо. стильный дизайн отеля, но медленный интернет. В номерах холодно. второго одеяла пришлось выпрашивать"
C12851,INN23964,2018-06-08,3,"Неплохо. очень чисто, но шум от стройки рядом. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C12852,INN23965,2019-03-14,4,Отличный отель! быстро заселили. буду советовать всем путешественникам Зимой отель хорошо отапливается.
C12854,INN23968,2021-02-23,3,"Неплохо. красивое оформление территории, но плесень в ванной. Для детей ничего нет, им было скучно."
C12856,INN23973,2017-09-26,3,"Неплохо. всё супер, но отсутствие парковки."
C12856,INN23974,2018-10-02,4,"Отличный отель! надёжная система безопасности. Летом есть кондиционер, спасал от жары."
C12858,INN23976,2019-04-17,3,"Неплохо. очень чисто, но нет указателей в отеле."
C12859,INN23977,2020-09-11,4,Отличный отель! дружелюбная атмосфера. Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C12859,INN23978,2021-06-12,3,"Неплохо. оперативное решение проблем, но сырость в ванной. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C12859,INN23979,2022-06-27,3,"Неплохо. быстрый интернет, но не работает телевизор. Для детей ничего нет, им было скучно."
C12860,INN23981,2018-12-15,4,Отличный отель! хороший кондиционер. здесь всегда ждут как родных
C12861,INN23982,2017-02-05,3,"Неплохо. чистые полотенца каждый день, но скрытые платежи в счёте. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C12862,INN23983,2020-03-04,3,"Неплохо. тёплый приём, но сломанный кондиционер. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C12863,INN23985,2018-03-20,3,"Неплохо. хороший кондиционер, но долгий процесс заселения."
C12864,INN23987,2017-11-09,3,"Неплохо. удобные подушки и матрасы, но грязные номера. Кондиционер не справлялся, тяжело в номере"
C12864,INN23988,2018-11-04,4,Отличный отель! свежие цветы в номерах.
C12865,INN23990,2017-09-11,3,"Неплохо. удобные лифты, но отсутствие парковки. Кондиционер не справлялся, тяжело в номере"
C12866,INN23991,2021-02-19,3,"Неплохо. комфортабельные зоны отдыха, но плесень в ванной."
C12868,INN23993,2018-11-30,4,"Отличный отель! комфортные номера. чистота и сервис на высоте — рекомендую Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12868,INN23994,2020-02-01,4,"Отличный отель! достаточное освещение. здесь ценят гостей — это чувствуется Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12868,INN23995,2020-09-19,3,"Неплохо. дружелюбная атмосфера, но не работает телевизор. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C12869,INN23996,2020-12-23,4,"Отличный отель! удобные лифты. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12869,INN23997,2021-11-06,4,"Отличный отель! удобный трансфер из аэропорта. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12870,INN23998,2018-09-03,3,"Неплохо. дружелюбная атмосфера, но слишком жарко летом."
C12872,INN24000,2020-01-16,3,"Неплохо. хорошие виды из окон, но неприятный запах в номере. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C12873,INN24001,2018-01-19,4,Отличный отель! удобное расположение. сервис здесь — это искусство Зимой отель хорошо отапливается.
C12873,INN24002,2019-04-23,3,"Неплохо. стильный дизайн отеля, но завтрак однообразный."
C12873,INN24003,2020-02-18,3,"Неплохо. тёплый приём, но слишком жарко летом."
C12874,INN24004,2019-06-04,4,"Отличный отель! красивое оформление территории. отель, который влюбил в себя с первого дня Дети в восторге от игровой зоны!"
C12875,INN24005,2017-05-26,3,"Неплохо. достаточное освещение, но несвежие продукты в ресторане."
C12875,INN24006,2018-11-18,3,"Неплохо. достаточное освещение, но проблемы с горячей водой."
C12875,INN24007,2019-05-23,3,"Неплохо. быстрый интернет, но непонятная система оплаты. В номерах холодно. второго одеяла пришлось выпрашивать"
C12877,INN24010,2020-08-25,3,"Неплохо. тихо и спокойно, но неудобная мебель. Для детей ничего нет, им было скучно."
C12878,INN24012,2017-12-04,4,"Отличный отель! очень чисто. Летом есть кондиционер, спасал от жары."
C12879,INN24013,2020-10-03,4,"Отличный отель! удобные подушки и матрасы. Летом есть кондиционер, спасал от жары."
C12880,INN24014,2019-08-17,2,"Крайне недоволен. неприятный запах в номере. мини-бар пустой, хотя включён в стоимость Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C12881,INN24015,2019-05-03,3,"Неплохо. удобные подушки и матрасы, но неудобная мебель. Для детей ничего нет, им было скучно."
C12881,INN24016,2020-05-13,3,"Неплохо. спа‑услуги на отлично, но неудобная мебель. Для детей ничего нет, им было скучно."
C12883,INN24018,2021-01-18,3,"Неплохо. быстрый интернет, но скрытые платежи в счёте."
C12884,INN24019,2018-02-18,3,"Неплохо. хорошие виды из окон, но непонятная система оплаты. В номерах холодно. второго одеяла пришлось выпрашивать"
C12885,INN24023,2019-05-18,3,"Неплохо. красивый интерьер, но неработающий лифт. В номерах холодно. второго одеяла пришлось выпрашивать"
C12886,INN24024,2017-09-22,3,"Неплохо. удобная мебель, но медленный интернет."
C12887,INN24025,2020-03-30,4,Отличный отель! разнообразное меню в ресторане. этот отель стал моим фаворитом
C12888,INN24026,2017-12-19,4,Отличный отель! приветливые официанты. здесь умеют удивлять — вернусь за новыми эмоциями Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C12889,INN24028,2020-04-15,3,"Неплохо. отличная шумоизоляция, но мусор у входа в отель. Для детей ничего нет, им было скучно."
C12890,INN24029,2017-12-26,3,"Неплохо. оперативное решение проблем, но медленный интернет. Кондиционер не справлялся, тяжело в номере"
C12891,INN24030,2018-12-06,4,"Отличный отель! удобная мебель. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12891,INN24031,2020-05-12,4,"Отличный отель! просторные номера. чистота без компромиссов — это впечатляет Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C13066,INN24350,2017-06-10,3,"Неплохо. быстрая доставка багажа, но не работает телевизор."
C12892,INN24032,2020-11-06,3,"Неплохо. вкусный завтрак, но несвежие продукты в ресторане. Для детей ничего нет, им было скучно."
C12893,INN24034,2020-08-29,4,"Отличный отель! тёплый приём. отель, который влюбил в себя с первого дня"
C12894,INN24035,2018-11-13,4,"Отличный отель! комфортные номера. отель, который превзошёл ожидания"
C12894,INN24036,2019-12-25,3,"Неплохо. свежие цветы в номерах, но неудобная мебель."
C12895,INN24037,2018-11-10,3,"Неплохо. всё супер, но очереди на завтрак."
C12896,INN24039,2019-05-15,3,"Неплохо. качественная косметика в ванной, но грязные номера. Для детей ничего нет, им было скучно."
C12898,INN24043,2017-07-27,2,"Крайне недоволен. нехватка полотенец. кондиционер сломан, в номере душно"
C12900,INN24045,2020-06-18,3,"Неплохо. профессиональное обслуживание, но потёртые ковры. В номерах холодно. второго одеяла пришлось выпрашивать"
C12902,INN24047,2020-06-22,4,"Отличный отель! чистые полотенца каждый день. отель, который превзошёл все ожидания Дети в восторге от игровой зоны!"
C12902,INN24048,2020-05-16,4,"Отличный отель! быстрая доставка багажа. отель, который дарит ощущение праздника Дети в восторге от игровой зоны!"
C12903,INN24049,2020-09-05,3,"Неплохо. качественные продукты на завтрак, но далеко до центра города."
C12904,INN24051,2019-03-09,4,Отличный отель! хороший кондиционер. вернусь за атмосферой уюта Дети в восторге от игровой зоны!
C12905,INN24052,2017-09-19,3,"Неплохо. чистые полотенца каждый день, но неработающий лифт."
C12906,INN24053,2020-10-23,3,"Неплохо. профессиональное обслуживание, но не работает сейф в номере. Для детей ничего нет, им было скучно."
C12908,INN24055,2020-08-18,4,"Отличный отель! комфортабельные зоны отдыха. чистота, уют, забота — что ещё нужно? Летом есть кондиционер, спасал от жары."
C12909,INN24056,2017-12-19,3,"Неплохо. своевременная уборка номеров, но нехватка полотенец."
C12909,INN24058,2018-08-08,3,"Неплохо. своевременная уборка номеров, но неудобные кровати. Кондиционер не справлялся, тяжело в номере"
C12910,INN24059,2018-09-10,3,"Неплохо. отличные условия для детей, но проблемы с горячей водой. Кондиционер не справлялся, тяжело в номере"
C12910,INN24060,2020-01-07,4,Отличный отель! чистый бассейн.
C12911,INN24061,2021-01-29,3,"Неплохо. вкусный завтрак, но скрытые платежи в счёте."
C12912,INN24063,2020-03-10,4,Отличный отель! очень чисто.
C12913,INN24064,2017-04-28,3,"Неплохо. всё супер, но проблемы с горячей водой. В номерах холодно. второго одеяла пришлось выпрашивать"
C12913,INN24065,2018-05-31,3,"Неплохо. свежее постельное бельё, но отсутствие парковки. В номерах холодно. второго одеяла пришлось выпрашивать"
C12914,INN24067,2021-04-28,3,"Неплохо. вежливый персонал, но неудобный трансфер."
C12914,INN24068,2021-12-15,4,Отличный отель! вежливый персонал.
C12914,INN24069,2023-01-29,4,Отличный отель! удобное расположение. сервис здесь — на уровне премиум Зимой отель хорошо отапливается.
C12915,INN24070,2017-07-12,2,"Крайне недоволен. неудобная мебель. персонал не говорит на моём языке, возникли трудности Для детей ничего нет, им было скучно."
C12915,INN24071,2018-08-03,3,"Неплохо. приятный аромат в холле, но долгий процесс заселения. Для детей ничего нет, им было скучно."
C12916,INN24072,2019-08-29,3,"Неплохо. очень чисто, но неудобная мебель. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C12916,INN24073,2020-11-18,4,Отличный отель! достаточное освещение. Дети в восторге от игровой зоны!
C12917,INN24074,2017-09-15,3,"Неплохо. приветливый персонал на ресепшн, но неисправная сантехника. Для детей ничего нет, им было скучно."
C12919,INN24076,2018-08-11,4,"Отличный отель! вкусный завтрак. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12921,INN24078,2017-09-25,4,Отличный отель! красивое оформление территории.
C12922,INN24079,2019-01-18,4,Отличный отель! удобные парковочные места. Дети в восторге от игровой зоны!
C12922,INN24080,2020-05-05,3,"Неплохо. качественные продукты на завтрак, но шумно ночью. Для детей ничего нет, им было скучно. Парковка далеко и плохо освещена."
C12922,INN24081,2021-06-15,3,"Неплохо. приветливый персонал на ресепшн, но насекомые в номере. Для детей ничего нет, им было скучно."
C12923,INN24082,2017-02-20,4,Отличный отель! отличная шумоизоляция. здесь ценят гостей — это чувствуется Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C13693,INN25485,2020-06-16,3,"Неплохо. отличные условия для детей, но не работает телевизор."
C12923,INN24083,2018-03-06,3,"Неплохо. оперативное решение проблем, но нет горячей воды по утрам. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C12923,INN24084,2018-10-20,4,"Отличный отель! разнообразное меню в ресторане. отель, который влюбил в себя с первого дня Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12923,INN24085,2019-10-13,3,"Неплохо. вежливый персонал, но отсутствие парковки. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C12923,INN24086,2020-11-23,3,"Неплохо. тихо и спокойно, но старые номера. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C12924,INN24087,2017-10-05,3,"Неплохо. тёплый приём, но дорого для такого качества. Для детей ничего нет, им было скучно."
C12924,INN24089,2018-11-28,3,"Неплохо. вкусный завтрак, но нехватка полотенец. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C12925,INN24090,2018-02-05,3,"Неплохо. стильный дизайн отеля, но потёртые ковры. Кондиционер не справлялся, тяжело в номере"
C12926,INN24092,2018-03-24,3,"Неплохо. тёплый приём, но холодная еда в ресторане. В номерах холодно. второго одеяла пришлось выпрашивать"
C12926,INN24093,2018-12-14,4,"Отличный отель! быстро заселили. сервис здесь — это искусство Летом есть кондиционер, спасал от жары."
C12927,INN24094,2017-07-17,3,"Неплохо. достаточное освещение, но несвежие продукты в ресторане. Для детей ничего нет, им было скучно. Парковка далеко и плохо освещена. Кондиционер не справлялся, тяжело в номере"
C12928,INN24095,2020-08-05,3,"Неплохо. разнообразное меню в ресторане, но отсутствие парковки."
C12928,INN24096,2021-02-04,3,"Неплохо. приветливый персонал на ресепшн, но холодная еда в ресторане. Кондиционер не справлялся, тяжело в номере"
C12928,INN24097,2021-10-17,3,"Неплохо. своевременная уборка номеров, но не работает сейф в номере. Кондиционер не справлялся, тяжело в номере"
C12928,INN24098,2022-10-17,3,"Неплохо. приветливый персонал на ресепшн, но плохая звукоизоляция."
C12929,INN24099,2017-03-05,4,Отличный отель! качественные продукты на завтрак. Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C12929,INN24100,2018-02-21,3,"Неплохо. быстрая доставка багажа, но нет указателей в отеле. Для детей ничего нет, им было скучно."
C12929,INN24101,2019-04-12,4,Отличный отель! приветливые официанты. здесь ценят гостей — это чувствуется Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C12930,INN24104,2017-07-13,4,"Отличный отель! удобные лифты. Летом есть кондиционер, спасал от жары."
C12933,INN24107,2018-09-25,3,"Неплохо. стильный дизайн отеля, но сломанный кондиционер. Для детей ничего нет, им было скучно. Кондиционер не справлялся, тяжело в номере"
C12934,INN24108,2017-09-11,3,"Неплохо. приветливый персонал на ресепшн, но шумно ночью."
C12936,INN24110,2017-04-20,2,"Крайне недоволен. неудобная мебель. интернет не работает, хотя заявлен как бесплатный ого! В номерах холодно. второго одеяла пришлось выпрашивать"
C12937,INN24113,2018-10-20,3,"Неплохо. быстрая доставка багажа, но долгое ожидание заказа. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C12938,INN24114,2019-06-14,4,Отличный отель! удобный трансфер из аэропорта. персонал сделал отдых особенным Дети в восторге от игровой зоны!
C12939,INN24115,2019-08-21,3,"Неплохо. красивое оформление территории, но недостаточная вентиляция."
C12941,INN24117,2017-09-12,4,Отличный отель! быстро заселили.
C12942,INN24120,2018-04-29,3,"Неплохо. профессиональное обслуживание, но неудобное расположение."
C12942,INN24121,2019-06-03,4,Отличный отель! спа‑услуги на отлично. Зимой отель хорошо отапливается.
C12944,INN24125,2017-07-21,3,"Неплохо. комфортабельные зоны отдыха, но насекомые в номере. Кондиционер не справлялся, тяжело в номере"
C12944,INN24126,2018-12-19,4,Отличный отель! чистый бассейн.
C12945,INN24127,2019-10-15,3,"Неплохо. свежие цветы в номерах, но плохая звукоизоляция."
C12945,INN24128,2020-12-01,3,"Неплохо. просторные номера, но некомпетентный персонал. В номерах холодно. второго одеяла пришлось выпрашивать"
C12946,INN24129,2020-08-02,2,"Крайне недоволен. неисправная сантехника. шумы из коридора мешают сну Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C13152,INN24499,2020-03-10,4,Отличный отель! качественное постельное бельё. сервис здесь — это искусство
C12946,INN24130,2021-08-23,3,"Неплохо. профессиональное обслуживание, но плохая звукоизоляция. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C12946,INN24131,2021-12-14,4,"Отличный отель! удобное расположение. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12946,INN24132,2022-10-15,4,Отличный отель! вежливый персонал. Дети в восторге от игровой зоны!
C12947,INN24133,2018-01-24,3,"Неплохо. свежее постельное бельё, но нет указателей в отеле. Кондиционер не справлялся, тяжело в номере"
C12949,INN24138,2018-08-30,4,Отличный отель! разнообразное меню в ресторане. Зимой отель хорошо отапливается.
C12951,INN24140,2020-04-15,3,"Неплохо. приятная музыка в лобби, но холодная еда в ресторане. В номерах холодно. второго одеяла пришлось выпрашивать"
C12953,INN24144,2019-03-23,3,"Неплохо. отличные условия для детей, но плохое освещение. В номерах холодно. второго одеяла пришлось выпрашивать"
C12955,INN24149,2018-03-21,3,"Неплохо. свежие цветы в номерах, но скрытые платежи в счёте. Для детей ничего нет, им было скучно. В номерах холодно. второго одеяла пришлось выпрашивать"
C12956,INN24150,2018-11-19,3,"Неплохо. удобный трансфер из аэропорта, но плохая звукоизоляция."
C12957,INN24151,2020-07-14,3,"Неплохо. уютная атмосфера, но неудобные кровати. Кондиционер не справлялся, тяжело в номере"
C12957,INN24152,2021-11-19,4,Отличный отель! уютная атмосфера. уровень комфорта покорил — вернусь!
C12959,INN24154,2020-12-25,4,Отличный отель! спа‑услуги на отлично.
C12959,INN24155,2021-07-17,4,Отличный отель! удобные парковочные места.
C12961,INN24158,2019-07-26,4,Отличный отель! чистые полотенца каждый день. Дети в восторге от игровой зоны!
C12961,INN24159,2020-07-10,3,"Неплохо. комфортные номера, но долгое ожидание заказа. Для детей ничего нет, им было скучно."
C12962,INN24160,2018-07-31,3,"Неплохо. тихо и спокойно, но холодно в номере зимой. Кондиционер не справлялся, тяжело в номере"
C12963,INN24162,2020-07-11,3,"Неплохо. вкусный завтрак, но плохое освещение."
C12966,INN24166,2019-09-24,3,"Неплохо. хорошие виды из окон, но неработающий лифт."
C12966,INN24167,2020-06-01,4,Отличный отель! красивое оформление территории. чистота без компромиссов — это впечатляет
C12967,INN24168,2019-07-31,3,"Неплохо. приветливый персонал на ресепшн, но неисправная сантехника. В номерах холодно. второго одеяла пришлось выпрашивать"
C12968,INN24170,2017-08-16,4,Отличный отель! комфортные номера.
C12969,INN24171,2017-07-20,4,Отличный отель! спа‑услуги на отлично. Дети в восторге от игровой зоны!
C12969,INN24172,2018-05-21,4,"Отличный отель! надёжная система безопасности. отель, который дарит ощущение праздника Дети в восторге от игровой зоны!"
C12969,INN24173,2019-10-15,4,Отличный отель! внимательный персонал. персонал здесь — отдельная история успеха Дети в восторге от игровой зоны!
C12969,INN24174,2020-10-13,5,"Идеальный отель! Всё на высшем уровне. буду возвращаться снова и снова — это любовь! Дети в восторге от игровой зоны! просто топ! Летом есть кондиционер, спасал от жары."
C12972,INN24177,2018-05-04,4,Отличный отель! просторные номера. Дети в восторге от игровой зоны!
C12973,INN24178,2019-04-16,3,"Неплохо. прекрасный вид, но нет указателей в отеле."
C12974,INN24179,2019-08-08,4,Отличный отель! приветливый персонал на ресепшн.
C12975,INN24180,2019-04-07,3,"Неплохо. разнообразное меню в ресторане, но трещины на стенах. В номерах холодно. второго одеяла пришлось выпрашивать"
C12975,INN24181,2020-04-25,3,"Неплохо. вежливый персонал, но трещины на стенах."
C12976,INN24183,2018-12-07,3,"Неплохо. хороший кондиционер, но шум от стройки рядом. Парковка далеко и плохо освещена. Кондиционер не справлялся, тяжело в номере"
C12976,INN24184,2019-08-23,3,"Неплохо. приятная музыка в лобби, но нет указателей в отеле."
C12977,INN24186,2020-11-03,4,"Отличный отель! быстрая доставка багажа. Дети в восторге от игровой зоны! Летом есть кондиционер, спасал от жары."
C12978,INN24187,2018-06-30,3,"Неплохо. внимательный персонал, но мусор у входа в отель."
C12978,INN24188,2019-04-26,4,"Отличный отель! удобные парковочные места. сервис, который цепляет — вернусь!"
C12979,INN24189,2018-12-07,4,Отличный отель! удобные парковочные места.
C12980,INN24192,2020-12-28,3,"Неплохо. удобные парковочные места, но не работает сейф в номере. Для детей ничего нет, им было скучно."
C13336,INN24836,2020-01-14,4,Отличный отель! удобный трансфер из аэропорта.
C12981,INN24194,2017-11-10,3,"Неплохо. чистый бассейн, но медленный интернет. Для детей ничего нет, им было скучно."
C12981,INN24195,2018-09-17,4,Отличный отель! оперативное решение проблем. останавливаюсь здесь уже в третий раз Дети в восторге от игровой зоны! Зимой отель хорошо отапливается.
C12981,INN24196,2019-03-07,3,"Неплохо. чистые полотенца каждый день, но нет указателей в отеле. Для детей ничего нет, им было скучно."
C12983,INN24199,2020-05-01,3,"Неплохо. аккуратный сад, но не работает сейф в номере. В номерах холодно. второго одеяла пришлось выпрашивать"
C12984,INN24200,2021-02-09,4,Отличный отель! качественные продукты на завтрак.
C12984,INN24202,2022-09-23,4,Отличный отель! удобные парковочные места.
C12986,INN24204,2019-07-04,3,"Неплохо. своевременная уборка номеров, но тесные номера."
C12987,INN24205,2018-07-31,3,"Неплохо. прекрасный вид, но очереди на завтрак. Для детей ничего нет, им было скучно."
C12988,INN24206,2017-10-02,3,"Неплохо. приветливые официанты, но несоответствие фото на сайте. Кондиционер не справлялся, тяжело в номере"
C12988,INN24207,2019-01-15,3,"Неплохо. приятная музыка в лобби, но неубранный мусор в коридоре. В номерах холодно. второго одеяла пришлось выпрашивать"
C12989,INN24208,2018-05-02,3,"Неплохо. спа‑услуги на отлично, но потёртые ковры. В номерах холодно. второго одеяла пришлось выпрашивать"
C12990,INN24209,2018-12-13,3,"Неплохо. хороший кондиционер, но перебои с электричеством. Кондиционер не справлялся, тяжело в номере"
C12991,INN24211,2018-05-25,4,Отличный отель! удобные подушки и матрасы.
C12991,INN24212,2019-05-26,2,Крайне недоволен. грязные номера. еда в ресторане невкусная и несвежая В номерах холодно. второго одеяла пришлось выпрашивать
C12992,INN24213,2018-09-21,3,"Неплохо. своевременная уборка номеров, но перебои с электричеством."
C12992,INN24214,2019-01-30,3,"Неплохо. стильный дизайн отеля, но трещины на стенах. В номерах холодно. второго одеяла пришлось выпрашивать"
C12993,INN24217,2017-08-02,4,"Отличный отель! прекрасный вид. обязательно вернусь снова — здесь уютно! Летом есть кондиционер, спасал от жары."
C12993,INN24218,2018-03-11,4,"Отличный отель! свежие цветы в номерах. сервис здесь — на уровне премиум Парковка удобная, близко к входу. Зимой отель хорошо отапливается."
C12994,INN24219,2019-05-17,3,"Неплохо. чистый бассейн, но мусор у входа в отель."
C12994,INN24220,2021-06-19,3,"Неплохо. удобное расположение, но сырость в ванной."
C12994,INN24221,2022-04-05,4,"Отличный отель! красивое оформление территории. вернусь, чтобы открыть для себя больше"
C12995,INN24222,2020-08-30,3,"Неплохо. дружелюбная атмосфера, но тесные номера."
C12996,INN24223,2018-10-27,3,"Неплохо. красивый интерьер, но неудобный трансфер. Для детей ничего нет, им было скучно."
C12997,INN24224,2018-01-01,3,"Неплохо. очень чисто, но шумно ночью. Для детей ничего нет, им было скучно."
C12998,INN24225,2019-03-24,3,"Неплохо. просторные номера, но не работает телевизор."
C12999,INN24226,2017-02-05,3,"Неплохо. приветливые официанты, но неудобный трансфер. В номерах холодно. второго одеяла пришлось выпрашивать"
